Transaction ID,Transaction Date,Store ID,Item ID,Quantity,Unit Price,Total Amount
DBN001_20200103_104442,2020-01-03,DBN001,68659,3,15.0,45.0
DBN001_20200103_104442,2020-01-03,DBN001,79934,1,55.0,55.0
DBN001_20200103_104442,2020-01-03,DBN001,57950,1,57.99,57.99
DBN001_20200103_104928,2020-01-03,DBN001,85362,6,24.99,149.94
DBN001_20200103_110206,2020-01-03,DBN001,80907,1,18.99,18.99
DBN001_20200103_111500,2020-01-03,DBN001,97306,1,25.0,25.0
DBN001_20200103_111500,2020-01-03,DBN001,79086,3,30.0,90.0
DBN001_20200103_112135,2020-01-03,DBN001,43390,3,100.0,300.0
DBN001_20200103_112135,2020-01-03,DBN001,56143,3,85.0,255.0
DBN001_20200103_113841,2020-01-03,DBN001,90963,3,17.99,53.97
DBN001_20200103_113841,2020-01-03,DBN001,47417,1,20.0,20.0
DBN001_20200103_113841,2020-01-03,DBN001,79934,2,55.0,110.0
DBN001_20200103_113841,2020-01-03,DBN001,53229,2,25.0,50.0
DBN001_20200103_113841,2020-01-03,DBN001,92536,1,27.99,27.99
DBN001_20200103_120029,2020-01-03,DBN001,38130,3,10.0,30.0
DBN001_20200103_120029,2020-01-03,DBN001,28107,1,12.0,12.0
DBN001_20200103_120029,2020-01-03,DBN001,46022,3,29.99,89.97
DBN001_20200103_120029,2020-01-03,DBN001,80868,1,50.0,50.0
DBN001_20200103_120029,2020-01-03,DBN001,13355,1,34.99,34.99
DBN001_20200103_120734,2020-01-03,DBN001,55141,1,50.0,50.0
DBN001_20200103_120734,2020-01-03,DBN001,68416,1,49.99,49.99
DBN001_20200103_122610,2020-01-03,DBN001,83270,1,2000.0,2000.0
DBN001_20200103_122610,2020-01-03,DBN001,97306,3,25.0,75.0
DBN001_20200103_122610,2020-01-03,DBN001,24616,1,140.0,140.0
DBN001_20200103_125321,2020-01-03,DBN001,97322,6,35.0,210.0
DBN001_20200103_125321,2020-01-03,DBN001,49329,1,24.99,24.99
DBN001_20200103_125321,2020-01-03,DBN001,24616,1,140.0,140.0
DBN001_20200103_125321,2020-01-03,DBN001,35939,4,37.0,148.0
DBN001_20200103_125321,2020-01-03,DBN001,81010,1,14.99,14.99
DBN001_20200103_125321,2020-01-03,DBN001,85089,5,95.0,475.0
DBN001_20200103_132407,2020-01-03,DBN001,66149,3,45.0,135.0
DBN001_20200103_132407,2020-01-03,DBN001,35939,1,37.0,37.0
DBN001_20200103_132407,2020-01-03,DBN001,21130,5,22.99,114.94999999999999
DBN001_20200103_132407,2020-01-03,DBN001,88244,1,35.0,35.0
DBN001_20200103_134823,2020-01-03,DBN001,62462,1,14.99,14.99
DBN001_20200103_134823,2020-01-03,DBN001,53808,6,32.0,192.0
DBN001_20200103_134823,2020-01-03,DBN001,56474,1,13.99,13.99
DBN001_20200103_134823,2020-01-03,DBN001,65397,5,45.0,225.0
DBN001_20200103_134823,2020-01-03,DBN001,38130,2,10.0,20.0
DBN001_20200103_141823,2020-01-03,DBN001,20052,1,17.99,17.99
DBN001_20200103_141823,2020-01-03,DBN001,92170,5,39.99,199.95000000000002
DBN001_20200103_143726,2020-01-03,DBN001,40915,1,700.0,700.0
DBN001_20200103_150621,2020-01-03,DBN001,63157,4,45.0,180.0
DBN001_20200103_150621,2020-01-03,DBN001,17524,1,89.99,89.99
DBN001_20200103_150621,2020-01-03,DBN001,53808,1,32.0,32.0
DBN001_20200103_151455,2020-01-03,DBN001,29900,2,110.0,220.0
DBN001_20200103_151455,2020-01-03,DBN001,55533,3,89.99,269.96999999999997
DBN001_20200103_151455,2020-01-03,DBN001,80979,1,24.99,24.99
DBN001_20200103_151455,2020-01-03,DBN001,87681,1,38.0,38.0
DBN001_20200103_151455,2020-01-03,DBN001,68659,1,15.0,15.0
DBN001_20200103_152248,2020-01-03,DBN001,34829,1,54.99,54.99
DBN001_20200103_152248,2020-01-03,DBN001,56457,2,18.99,37.98
DBN001_20200103_152248,2020-01-03,DBN001,67675,4,19.99,79.96
DBN001_20200103_152248,2020-01-03,DBN001,62462,2,14.99,29.98
DBN001_20200103_152248,2020-01-03,DBN001,85089,4,95.0,380.0
DBN001_20200103_152248,2020-01-03,DBN001,36821,3,80.0,240.0
CPT001_20200104_080000,2020-01-04,CPT001,53758,1,29.99,29.99
CPT001_20200104_080000,2020-01-04,CPT001,47521,3,34.99,104.97
CPT001_20200104_080000,2020-01-04,CPT001,12036,2,10.0,20.0
CPT001_20200104_080000,2020-01-04,CPT001,56143,4,85.0,340.0
CPT001_20200104_080000,2020-01-04,CPT001,25451,2,20.0,40.0
CPT001_20200104_080000,2020-01-04,CPT001,38146,3,20.0,60.0
CPT001_20200104_080000,2020-01-04,CPT001,79934,2,55.0,110.0
CPT001_20200104_080000,2020-01-04,CPT001,97306,2,25.0,50.0
CPT001_20200104_082717,2020-01-04,CPT001,20052,2,17.99,35.98
CPT001_20200104_082717,2020-01-04,CPT001,46507,1,40.0,40.0
CPT001_20200104_082717,2020-01-04,CPT001,31193,1,70.0,70.0
CPT001_20200104_082717,2020-01-04,CPT001,28913,2,24.99,49.98
CPT001_20200104_082717,2020-01-04,CPT001,10634,5,35.0,175.0
CPT001_20200104_083710,2020-01-04,CPT001,92548,1,9.0,9.0
CPT001_20200104_083710,2020-01-04,CPT001,85936,2,120.0,240.0
CPT001_20200104_084434,2020-01-04,CPT001,24616,1,140.0,140.0
CPT001_20200104_084434,2020-01-04,CPT001,53808,3,32.0,96.0
CPT001_20200104_084434,2020-01-04,CPT001,72273,1,40.0,40.0
CPT001_20200104_084434,2020-01-04,CPT001,41221,5,20.0,100.0
CPT001_20200104_084434,2020-01-04,CPT001,74423,5,39.99,199.95000000000002
CPT001_20200104_084948,2020-01-04,CPT001,47417,2,20.0,40.0
CPT001_20200104_091150,2020-01-04,CPT001,66149,3,45.0,135.0
CPT001_20200104_091150,2020-01-04,CPT001,84706,2,39.99,79.98
CPT001_20200104_091150,2020-01-04,CPT001,67061,1,10.0,10.0
CPT001_20200104_091150,2020-01-04,CPT001,53808,4,32.0,128.0
CPT001_20200104_091150,2020-01-04,CPT001,80503,1,90.0,90.0
CPT001_20200104_091150,2020-01-04,CPT001,33327,4,12.0,48.0
CPT001_20200104_091150,2020-01-04,CPT001,59644,1,34.99,34.99
CPT001_20200104_092748,2020-01-04,CPT001,65974,2,30.0,60.0
CPT001_20200104_092748,2020-01-04,CPT001,94199,1,40.0,40.0
CPT001_20200104_094830,2020-01-04,CPT001,79330,1,34.0,34.0
CPT001_20200104_094830,2020-01-04,CPT001,53818,1,59.99,59.99
CPT001_20200104_094830,2020-01-04,CPT001,49329,4,24.99,99.96
CPT001_20200104_094830,2020-01-04,CPT001,70477,6,9.99,59.94
CPT001_20200104_100311,2020-01-04,CPT001,47272,1,1200.0,1200.0
CPT001_20200104_100311,2020-01-04,CPT001,84706,1,39.99,39.99
CPT001_20200104_101344,2020-01-04,CPT001,84706,2,39.99,79.98
CPT001_20200104_102611,2020-01-04,CPT001,53808,1,32.0,32.0
CPT001_20200104_102611,2020-01-04,CPT001,23641,3,30.0,90.0
CPT001_20200104_102611,2020-01-04,CPT001,74918,2,15.0,30.0
CPT001_20200104_102611,2020-01-04,CPT001,80427,5,35.0,175.0
CPT001_20200104_104045,2020-01-04,CPT001,87681,5,38.0,190.0
CPT001_20200104_104045,2020-01-04,CPT001,93434,2,54.99,109.98
CPT001_20200104_110509,2020-01-04,CPT001,11921,4,49.99,199.96
CPT001_20200104_110509,2020-01-04,CPT001,61508,2,100.0,200.0
CPT001_20200104_110509,2020-01-04,CPT001,18323,1,24.99,24.99
CPT001_20200104_113140,2020-01-04,CPT001,56143,2,85.0,170.0
CPT001_20200104_113140,2020-01-04,CPT001,13174,5,80.0,400.0
CPT001_20200104_113140,2020-01-04,CPT001,17440,2,40.0,80.0
CPT001_20200104_115220,2020-01-04,CPT001,10858,1,24.99,24.99
CPT001_20200104_115220,2020-01-04,CPT001,74423,1,39.99,39.99
CPT001_20200104_115220,2020-01-04,CPT001,23981,1,22.99,22.99
CPT001_20200104_115220,2020-01-04,CPT001,87681,2,38.0,76.0
CPT001_20200104_115220,2020-01-04,CPT001,40394,1,70.0,70.0
CPT001_20200104_120729,2020-01-04,CPT001,30294,6,18.0,108.0
CPT001_20200104_120729,2020-01-04,CPT001,40915,1,700.0,700.0
CPT001_20200104_120729,2020-01-04,CPT001,47816,1,350.0,350.0
CPT001_20200104_120729,2020-01-04,CPT001,45649,5,45.0,225.0
CPT001_20200104_120729,2020-01-04,CPT001,72273,4,40.0,160.0
CPT001_20200104_123524,2020-01-04,CPT001,20787,2,90.0,180.0
CPT001_20200104_123524,2020-01-04,CPT001,17440,2,40.0,80.0
CPT001_20200104_123524,2020-01-04,CPT001,42984,1,800.0,800.0
CPT001_20200104_123524,2020-01-04,CPT001,28107,4,12.0,48.0
CPT001_20200104_125729,2020-01-04,CPT001,25796,2,100.0,200.0
CPT001_20200104_125729,2020-01-04,CPT001,67763,4,9.99,39.96
CPT001_20200104_125729,2020-01-04,CPT001,26736,2,29.99,59.98
CPT001_20200104_125729,2020-01-04,CPT001,13220,2,59.99,119.98
CPT001_20200104_125729,2020-01-04,CPT001,94199,1,40.0,40.0
CPT001_20200104_125729,2020-01-04,CPT001,56844,1,21.99,21.99
CPT001_20200104_131703,2020-01-04,CPT001,72273,1,40.0,40.0
CPT001_20200104_131703,2020-01-04,CPT001,17524,3,89.99,269.96999999999997
CPT001_20200104_131703,2020-01-04,CPT001,75648,2,100.0,200.0
CPT001_20200104_131703,2020-01-04,CPT001,13220,1,59.99,59.99
CPT001_20200104_134307,2020-01-04,CPT001,26083,1,130.0,130.0
CPT001_20200104_134307,2020-01-04,CPT001,52597,1,16.99,16.99
CPT001_20200104_134307,2020-01-04,CPT001,99319,3,25.0,75.0
CPT001_20200104_140851,2020-01-04,CPT001,80907,4,18.99,75.96
CPT001_20200104_140851,2020-01-04,CPT001,67675,1,19.99,19.99
CPT001_20200104_140851,2020-01-04,CPT001,53808,3,32.0,96.0
CPT001_20200104_141253,2020-01-04,CPT001,75648,2,100.0,200.0
CPT001_20200104_141253,2020-01-04,CPT001,54378,1,18.99,18.99
CPT001_20200104_141253,2020-01-04,CPT001,25227,1,36.99,36.99
CPT001_20200104_141253,2020-01-04,CPT001,36079,3,29.99,89.97
CPT001_20200104_141253,2020-01-04,CPT001,12036,1,10.0,10.0
CPT001_20200104_143720,2020-01-04,CPT001,56844,1,16.99,16.99
CPT001_20200104_143720,2020-01-04,CPT001,80427,2,35.0,70.0
CPT001_20200104_143720,2020-01-04,CPT001,21616,1,18.0,18.0
CPT001_20200104_144758,2020-01-04,CPT001,25100,6,65.0,390.0
CPT001_20200104_144758,2020-01-04,CPT001,74081,1,150.0,150.0
CPT001_20200104_144758,2020-01-04,CPT001,87681,1,38.0,38.0
CPT001_20200104_144758,2020-01-04,CPT001,71336,2,32.99,65.98
CPT001_20200104_144758,2020-01-04,CPT001,33327,5,12.0,60.0
CPT001_20200104_151127,2020-01-04,CPT001,66151,4,13.99,55.96
CPT001_20200104_151127,2020-01-04,CPT001,33327,2,12.0,24.0
CPT001_20200104_153222,2020-01-04,CPT001,54378,4,18.99,75.96
CPT001_20200104_154556,2020-01-04,CPT001,79934,3,55.0,165.0
CPT001_20200104_154556,2020-01-04,CPT001,74285,1,45.0,45.0
CPT001_20200104_155142,2020-01-04,CPT001,55740,1,39.99,39.99
CPT001_20200104_161712,2020-01-04,CPT001,72273,1,40.0,40.0
CPT001_20200104_161712,2020-01-04,CPT001,13355,3,34.99,104.97
CPT001_20200104_161712,2020-01-04,CPT001,79934,1,55.0,55.0
CPT001_20200104_161712,2020-01-04,CPT001,76892,4,14.0,56.0
CPT001_20200104_161712,2020-01-04,CPT001,21130,2,27.99,55.98
CPT001_20200104_161712,2020-01-04,CPT001,77389,3,50.0,150.0
CPT001_20200104_161712,2020-01-04,CPT001,27055,4,180.0,720.0
CPT001_20200104_162120,2020-01-04,CPT001,24616,6,140.0,840.0
CPT001_20200104_164639,2020-01-04,CPT001,18382,2,39.99,79.98
CPT001_20200104_164639,2020-01-04,CPT001,68416,1,49.99,49.99
CPT001_20200104_164639,2020-01-04,CPT001,68899,1,50.0,50.0
CPT001_20200104_164639,2020-01-04,CPT001,66151,1,13.99,13.99
CPT001_20200104_164639,2020-01-04,CPT001,94269,1,49.99,49.99
CPT001_20200104_164639,2020-01-04,CPT001,21616,2,18.0,36.0
CPT001_20200104_164639,2020-01-04,CPT001,76314,2,19.99,39.98
CPT001_20200104_164639,2020-01-04,CPT001,45649,1,45.0,45.0
CPT001_20200104_171738,2020-01-04,CPT001,23884,1,42.99,42.99
CPT001_20200104_171738,2020-01-04,CPT001,35939,1,37.0,37.0
CPT001_20200104_171738,2020-01-04,CPT001,39975,3,220.0,660.0
CPT001_20200104_171738,2020-01-04,CPT001,80907,3,18.99,56.97
CPT001_20200104_171738,2020-01-04,CPT001,56143,6,60.0,360.0
CPT001_20200104_173919,2020-01-04,CPT001,83270,1,2000.0,2000.0
CPT001_20200104_173919,2020-01-04,CPT001,80427,1,35.0,35.0
CPT001_20200104_180942,2020-01-04,CPT001,57102,1,19.99,19.99
CPT001_20200104_180942,2020-01-04,CPT001,68659,5,15.0,75.0
CPT001_20200104_180942,2020-01-04,CPT001,20106,1,54.99,54.99
CPT001_20200104_180942,2020-01-04,CPT001,10858,3,24.99,74.97
CPT001_20200104_180942,2020-01-04,CPT001,27055,1,180.0,180.0
CPT001_20200104_180942,2020-01-04,CPT001,29900,3,100.0,300.0
CPT001_20200104_180942,2020-01-04,CPT001,10634,1,35.0,35.0
CPT001_20200104_182333,2020-01-04,CPT001,68659,5,15.0,75.0
CPT001_20200104_182333,2020-01-04,CPT001,16177,1,14.99,14.99
CPT001_20200104_182333,2020-01-04,CPT001,80907,1,18.99,18.99
CPT001_20200104_182333,2020-01-04,CPT001,39975,1,220.0,220.0
CPT001_20200104_182333,2020-01-04,CPT001,66151,2,13.99,27.98
CPT001_20200104_182333,2020-01-04,CPT001,28913,1,24.99,24.99
CPT001_20200104_182333,2020-01-04,CPT001,35939,2,37.0,74.0
CPT001_20200104_182333,2020-01-04,CPT001,42404,2,34.99,69.98
CPT001_20200104_184422,2020-01-04,CPT001,87922,1,21.99,21.99
CPT001_20200104_184750,2020-01-04,CPT001,41221,6,20.0,120.0
CPT001_20200104_184750,2020-01-04,CPT001,39975,4,220.0,880.0
CPT001_20200104_184750,2020-01-04,CPT001,76348,1,14.0,14.0
CPT001_20200104_184750,2020-01-04,CPT001,13043,1,17.99,17.99
CPT001_20200104_184750,2020-01-04,CPT001,27055,4,180.0,720.0
CPT001_20200104_184750,2020-01-04,CPT001,77389,2,50.0,100.0
CPT001_20200104_184750,2020-01-04,CPT001,56143,1,60.0,60.0
CPT001_20200104_190302,2020-01-04,CPT001,47417,3,20.0,60.0
CPT001_20200104_190302,2020-01-04,CPT001,67675,3,19.99,59.97
CPT001_20200104_190302,2020-01-04,CPT001,80503,1,90.0,90.0
CPT001_20200104_190302,2020-01-04,CPT001,94269,3,49.99,149.97
CPT001_20200104_190302,2020-01-04,CPT001,87922,2,21.99,43.98
CPT001_20200104_190302,2020-01-04,CPT001,74918,1,15.0,15.0
CPT001_20200104_192451,2020-01-04,CPT001,23641,1,30.0,30.0
CPT001_20200104_192451,2020-01-04,CPT001,29900,1,110.0,110.0
CPT001_20200104_192451,2020-01-04,CPT001,47816,1,300.0,300.0
CPT001_20200104_192451,2020-01-04,CPT001,36243,1,16.99,16.99
CPT001_20200104_192736,2020-01-04,CPT001,64571,1,19.99,19.99
CPT001_20200104_192736,2020-01-04,CPT001,41221,1,20.0,20.0
CPT001_20200104_192736,2020-01-04,CPT001,23641,3,30.0,90.0
CPT001_20200104_192736,2020-01-04,CPT001,76892,2,14.0,28.0
CPT001_20200104_192736,2020-01-04,CPT001,56844,6,19.99,119.94
CPT001_20200104_192736,2020-01-04,CPT001,56457,1,18.99,18.99
CPT001_20200104_195056,2020-01-04,CPT001,20263,4,110.0,440.0
CPT001_20200104_195619,2020-01-04,CPT001,55533,3,89.99,269.96999999999997
CPT001_20200104_195619,2020-01-04,CPT001,45649,1,45.0,45.0
CPT001_20200104_195619,2020-01-04,CPT001,74918,1,15.0,15.0
CPT001_20200104_195619,2020-01-04,CPT001,80868,2,50.0,100.0
CPT001_20200104_195619,2020-01-04,CPT001,76892,1,14.0,14.0
CPT001_20200104_195619,2020-01-04,CPT001,79330,3,34.0,102.0
CPT001_20200104_195619,2020-01-04,CPT001,27662,2,8.0,16.0
CPT001_20200104_195619,2020-01-04,CPT001,18382,2,39.99,79.98
CPT001_20200104_195724,2020-01-04,CPT001,91681,4,39.99,159.96
CPT001_20200104_195724,2020-01-04,CPT001,70477,4,9.99,39.96
CPT001_20200104_195724,2020-01-04,CPT001,25227,5,36.99,184.95000000000002
CPT001_20200104_195724,2020-01-04,CPT001,79427,1,200.0,200.0
CPT001_20200104_195724,2020-01-04,CPT001,71336,1,32.99,32.99
CPT001_20200104_195724,2020-01-04,CPT001,75146,3,150.0,450.0
CPT003_20200104_080000,2020-01-04,CPT003,25796,1,100.0,100.0
CPT003_20200104_080000,2020-01-04,CPT003,49530,2,35.0,70.0
CPT003_20200104_080000,2020-01-04,CPT003,13174,3,80.0,240.0
CPT003_20200104_080000,2020-01-04,CPT003,21616,4,18.0,72.0
CPT003_20200104_080000,2020-01-04,CPT003,79330,2,34.0,68.0
CPT003_20200104_080000,2020-01-04,CPT003,72273,1,40.0,40.0
CPT003_20200104_080000,2020-01-04,CPT003,56143,4,60.0,240.0
CPT003_20200104_080000,2020-01-04,CPT003,56558,1,34.99,34.99
CPT003_20200104_081433,2020-01-04,CPT003,38518,2,16.99,33.98
CPT003_20200104_081433,2020-01-04,CPT003,84706,1,39.99,39.99
CPT003_20200104_081433,2020-01-04,CPT003,56457,3,18.99,56.97
CPT003_20200104_081433,2020-01-04,CPT003,65974,2,30.0,60.0
CPT003_20200104_081433,2020-01-04,CPT003,66149,2,45.0,90.0
CPT003_20200104_081433,2020-01-04,CPT003,94661,1,40.0,40.0
CPT003_20200104_081433,2020-01-04,CPT003,50119,1,55.0,55.0
CPT003_20200104_083313,2020-01-04,CPT003,33237,5,34.99,174.95000000000002
CPT003_20200104_083313,2020-01-04,CPT003,94269,2,49.99,99.98
CPT003_20200104_083313,2020-01-04,CPT003,10858,3,24.99,74.97
CPT003_20200104_083313,2020-01-04,CPT003,84706,3,39.99,119.97
CPT003_20200104_083313,2020-01-04,CPT003,43390,5,100.0,500.0
CPT003_20200104_083313,2020-01-04,CPT003,30855,1,29.99,29.99
CPT003_20200104_083313,2020-01-04,CPT003,16177,1,14.99,14.99
CPT003_20200104_083313,2020-01-04,CPT003,17440,2,40.0,80.0
CPT003_20200104_090026,2020-01-04,CPT003,76314,3,19.99,59.97
CPT003_20200104_090026,2020-01-04,CPT003,54015,6,12.0,72.0
CPT003_20200104_090026,2020-01-04,CPT003,59747,1,19.99,19.99
CPT003_20200104_090026,2020-01-04,CPT003,56457,4,18.99,75.96
CPT003_20200104_090030,2020-01-04,CPT003,74081,2,150.0,300.0
CPT003_20200104_090030,2020-01-04,CPT003,66183,4,84.99,339.96
CPT003_20200104_090030,2020-01-04,CPT003,82968,1,12.0,12.0
CPT003_20200104_090316,2020-01-04,CPT003,51808,1,79.99,79.99
CPT003_20200104_090316,2020-01-04,CPT003,35939,2,37.0,74.0
CPT003_20200104_090316,2020-01-04,CPT003,47521,4,34.99,139.96
CPT003_20200104_090316,2020-01-04,CPT003,21130,1,22.99,22.99
CPT003_20200104_090316,2020-01-04,CPT003,61637,4,22.0,88.0
CPT003_20200104_090316,2020-01-04,CPT003,20106,1,54.99,54.99
CPT003_20200104_090316,2020-01-04,CPT003,11502,2,25.0,50.0
CPT003_20200104_090316,2020-01-04,CPT003,77791,2,40.0,80.0
CPT003_20200104_090316,2020-01-04,CPT003,70477,4,9.99,39.96
CPT003_20200104_093213,2020-01-04,CPT003,69874,3,29.99,89.97
CPT003_20200104_093213,2020-01-04,CPT003,34829,1,54.99,54.99
CPT003_20200104_093213,2020-01-04,CPT003,53758,2,29.99,59.98
CPT003_20200104_093213,2020-01-04,CPT003,54378,1,18.99,18.99
CPT003_20200104_093213,2020-01-04,CPT003,62462,2,14.99,29.98
CPT003_20200104_093213,2020-01-04,CPT003,38130,5,10.0,50.0
CPT003_20200104_093213,2020-01-04,CPT003,85936,3,120.0,360.0
CPT003_20200104_093213,2020-01-04,CPT003,55141,2,50.0,100.0
CPT003_20200104_093213,2020-01-04,CPT003,18323,3,24.99,74.97
CPT003_20200104_093213,2020-01-04,CPT003,56143,5,60.0,300.0
CPT003_20200104_093213,2020-01-04,CPT003,20280,3,79.99,239.96999999999997
CPT003_20200104_095000,2020-01-04,CPT003,53808,4,32.0,128.0
CPT003_20200104_095000,2020-01-04,CPT003,78145,6,99.99,599.9399999999999
CPT003_20200104_095000,2020-01-04,CPT003,72273,4,40.0,160.0
CPT003_20200104_095000,2020-01-04,CPT003,92536,2,27.99,55.98
CPT003_20200104_095000,2020-01-04,CPT003,51154,5,30.0,150.0
CPT003_20200104_095000,2020-01-04,CPT003,13174,3,80.0,240.0
CPT003_20200104_095000,2020-01-04,CPT003,26083,2,130.0,260.0
CPT003_20200104_100235,2020-01-04,CPT003,53818,3,59.99,179.97
CPT003_20200104_100235,2020-01-04,CPT003,59644,4,34.99,139.96
CPT003_20200104_100235,2020-01-04,CPT003,88244,1,35.0,35.0
CPT003_20200104_100235,2020-01-04,CPT003,21130,1,22.99,22.99
CPT003_20200104_100235,2020-01-04,CPT003,40915,1,800.0,800.0
CPT003_20200104_100235,2020-01-04,CPT003,79086,2,30.0,60.0
CPT003_20200104_102219,2020-01-04,CPT003,97306,1,25.0,25.0
CPT003_20200104_102219,2020-01-04,CPT003,80868,1,50.0,50.0
CPT003_20200104_102926,2020-01-04,CPT003,97306,3,25.0,75.0
CPT003_20200104_102926,2020-01-04,CPT003,23641,1,30.0,30.0
CPT003_20200104_102926,2020-01-04,CPT003,56750,1,29.99,29.99
CPT003_20200104_102926,2020-01-04,CPT003,49530,6,35.0,210.0
CPT003_20200104_102926,2020-01-04,CPT003,23641,1,30.0,30.0
CPT003_20200104_102926,2020-01-04,CPT003,93843,3,24.99,74.97
CPT003_20200104_102926,2020-01-04,CPT003,68659,1,15.0,15.0
CPT003_20200104_103146,2020-01-04,CPT003,53808,1,32.0,32.0
CPT003_20200104_103146,2020-01-04,CPT003,42984,1,800.0,800.0
CPT003_20200104_103146,2020-01-04,CPT003,56609,3,140.0,420.0
CPT003_20200104_103146,2020-01-04,CPT003,56609,1,140.0,140.0
CPT003_20200104_103152,2020-01-04,CPT003,30855,1,29.99,29.99
CPT003_20200104_103152,2020-01-04,CPT003,66149,3,45.0,135.0
CPT003_20200104_103152,2020-01-04,CPT003,79330,1,34.0,34.0
CPT003_20200104_103152,2020-01-04,CPT003,80868,1,50.0,50.0
CPT003_20200104_103152,2020-01-04,CPT003,92004,3,18.0,54.0
CPT003_20200104_103152,2020-01-04,CPT003,75648,1,100.0,100.0
CPT003_20200104_103152,2020-01-04,CPT003,74918,2,15.0,30.0
CPT003_20200104_103152,2020-01-04,CPT003,99319,3,25.0,75.0
CPT003_20200104_104754,2020-01-04,CPT003,51154,1,30.0,30.0
CPT003_20200104_104754,2020-01-04,CPT003,22163,1,95.0,95.0
CPT003_20200104_104754,2020-01-04,CPT003,65577,1,2000.0,2000.0
CPT003_20200104_104754,2020-01-04,CPT003,20787,1,90.0,90.0
CPT003_20200104_104754,2020-01-04,CPT003,10634,1,35.0,35.0
CPT003_20200104_104754,2020-01-04,CPT003,74918,2,15.0,30.0
CPT003_20200104_104754,2020-01-04,CPT003,74918,1,15.0,15.0
CPT003_20200104_105232,2020-01-04,CPT003,79934,2,55.0,110.0
CPT003_20200104_105740,2020-01-04,CPT003,72273,2,40.0,80.0
CPT003_20200104_105740,2020-01-04,CPT003,23641,1,30.0,30.0
CPT003_20200104_105740,2020-01-04,CPT003,41184,1,60.0,60.0
CPT003_20200104_111231,2020-01-04,CPT003,92548,2,9.0,18.0
CPT003_20200104_111422,2020-01-04,CPT003,47272,1,1200.0,1200.0
CPT003_20200104_111422,2020-01-04,CPT003,49530,1,35.0,35.0
CPT003_20200104_111422,2020-01-04,CPT003,10849,6,15.0,90.0
CPT003_20200104_113310,2020-01-04,CPT003,85522,1,22.0,22.0
CPT003_20200104_113310,2020-01-04,CPT003,31149,1,14.99,14.99
CPT003_20200104_113310,2020-01-04,CPT003,57950,2,57.99,115.98
CPT003_20200104_113310,2020-01-04,CPT003,21616,1,18.0,18.0
CPT003_20200104_113310,2020-01-04,CPT003,34829,4,54.99,219.96
CPT003_20200104_113310,2020-01-04,CPT003,87681,4,38.0,152.0
CPT003_20200104_113310,2020-01-04,CPT003,20280,1,79.99,79.99
CPT003_20200104_113310,2020-01-04,CPT003,85936,1,120.0,120.0
CPT003_20200104_115818,2020-01-04,CPT003,13355,1,34.99,34.99
CPT003_20200104_121913,2020-01-04,CPT003,43390,1,100.0,100.0
CPT003_20200104_121913,2020-01-04,CPT003,13220,1,59.99,59.99
CPT003_20200104_121913,2020-01-04,CPT003,31149,1,14.99,14.99
CPT003_20200104_121913,2020-01-04,CPT003,79427,3,200.0,600.0
CPT003_20200104_121913,2020-01-04,CPT003,85522,4,22.0,88.0
CPT003_20200104_121913,2020-01-04,CPT003,35939,4,37.0,148.0
CPT003_20200104_124006,2020-01-04,CPT003,10849,6,15.0,90.0
CPT003_20200104_124006,2020-01-04,CPT003,74285,5,45.0,225.0
CPT003_20200104_124006,2020-01-04,CPT003,24616,1,140.0,140.0
CPT003_20200104_130547,2020-01-04,CPT003,76434,4,75.0,300.0
CPT003_20200104_130547,2020-01-04,CPT003,30855,5,29.99,149.95
CPT003_20200104_130547,2020-01-04,CPT003,57950,3,57.99,173.97
CPT003_20200104_130547,2020-01-04,CPT003,87922,1,21.99,21.99
CPT003_20200104_130547,2020-01-04,CPT003,51808,1,79.99,79.99
CPT003_20200104_130547,2020-01-04,CPT003,74918,1,15.0,15.0
CPT003_20200104_130547,2020-01-04,CPT003,73898,4,39.99,159.96
CPT003_20200104_130547,2020-01-04,CPT003,64571,3,19.99,59.97
CPT003_20200104_132816,2020-01-04,CPT003,75648,3,100.0,300.0
CPT003_20200104_132816,2020-01-04,CPT003,41184,5,60.0,300.0
CPT003_20200104_132816,2020-01-04,CPT003,65397,1,45.0,45.0
CPT003_20200104_132816,2020-01-04,CPT003,13332,4,14.0,56.0
CPT003_20200104_132816,2020-01-04,CPT003,47124,2,130.0,260.0
CPT003_20200104_132816,2020-01-04,CPT003,43390,1,90.0,90.0
CPT003_20200104_132816,2020-01-04,CPT003,92548,4,9.0,36.0
CPT003_20200104_133943,2020-01-04,CPT003,97306,2,25.0,50.0
CPT003_20200104_133943,2020-01-04,CPT003,65974,1,30.0,30.0
CPT003_20200104_133943,2020-01-04,CPT003,47816,3,250.0,750.0
CPT003_20200104_133943,2020-01-04,CPT003,76434,3,75.0,225.0
CPT003_20200104_133943,2020-01-04,CPT003,74423,3,39.99,119.97
CPT003_20200104_133943,2020-01-04,CPT003,72273,1,40.0,40.0
CPT003_20200104_133943,2020-01-04,CPT003,68899,2,50.0,100.0
CPT003_20200104_133943,2020-01-04,CPT003,20052,2,17.99,35.98
CPT003_20200104_135418,2020-01-04,CPT003,88563,2,18.99,37.98
CPT003_20200104_135418,2020-01-04,CPT003,68659,1,15.0,15.0
CPT003_20200104_135418,2020-01-04,CPT003,77791,1,40.0,40.0
CPT003_20200104_135418,2020-01-04,CPT003,83270,1,2000.0,2000.0
